video_id,start_time,end_time,filename,num_frames,phrase,target_word,target_word_boundary,word_boundaries,stress_label,lighting,speaker_pose
Qw4wlqtYzZA,123.34,125.82,Qw4wlqtYzZA_123.340000-125.820000/00001,64,the way so people dont have any sort of irrational fears,irrational,"['irrational', 39, 52]","[['the', 0, 2], ['way', 3, 8], ['so', 9, 12], ['people', 13, 18], ['dont', 19, 22], ['have', 23, 26], ['any', 27, 30], ['sort', 30, 34], ['of', 34, 37], ['irrational', 39, 52], ['fears', 54, 62]]",0,medium,frontal
LQz1TiJ5b6w,205.207422,209.167422,LQz1TiJ5b6w_205.207422-209.167422/00000,96,breath through your nose and fill up,fill,"['fill', 72, 77]","[['breath', 0, 4], ['through', 4, 9], ['your', 9, 11], ['nose', 12, 20], ['and', 67, 69], ['fill', 72, 77], ['up', 78, 80]]",0,medium,frontal
vZxHPHAl5Z4,210.88,213.36,vZxHPHAl5Z4_210.880000-213.360000/00000,63,walls and narrow mindedness i think its,narrow,"['narrow', 33, 39]","[['walls', 0, 10], ['and', 16, 20], ['narrow', 33, 39], ['mindedness', 40, 49], ['i', 51, 53], ['think', 54, 58], ['its', 59, 62]]",0,medium,frontal
OlAO9Ho-N58,84.243,85.403,OlAO9Ho-N58_84.243000-85.403000/00000,31,so we could light our robot up,light,"['light', 9, 13]","[['so', 0, 2], ['we', 3, 4], ['could', 5, 8], ['light', 9, 13], ['our', 14, 17], ['robot', 17, 25], ['up', 26, 27]]",0,medium,frontal
jIQWkR4ezAU,32.2702,34.8702,jIQWkR4ezAU_32.270200-34.870200/00000,67,we get your opinion we get some feedback,opinion,"['opinion', 9, 25]","[['we', 0, 2], ['get', 2, 4], ['your', 4, 8], ['opinion', 9, 25], ['we', 25, 26], ['get', 27, 31], ['some', 32, 36], ['feedback', 36, 49]]",1,medium,non-frontal
YHH2IDg_s2o,276.276833,278.556833,YHH2IDg_s2o_276.276833-278.556833/00000,59,and they can reuse it for each child,reuse,"['reuse', 16, 24]","[['and', 0, 2], ['they', 2, 4], ['can', 5, 8], ['reuse', 16, 24], ['it', 25, 27], ['for', 28, 34], ['each', 37, 41], ['child', 42, 49]]",0,medium,frontal
78V3tihYXUk,44.371433,46.731433,78V3tihYXUk_44.371433-46.731433/00000,60,you can actually implement these tools on,implement,"['implement', 20, 29]","[['you', 2, 4], ['can', 5, 8], ['actually', 10, 17], ['implement', 20, 29], ['these', 30, 35], ['tools', 37, 45], ['on', 56, 57]]",0,medium,frontal
8VttJ5rTwcM,277.666,280.906,8VttJ5rTwcM_277.666000-280.906000/00000,83,player you can sort of fulfill that function,fulfill,"['fulfill', 54, 67]","[['player', 0, 9], ['you', 23, 27], ['can', 28, 33], ['sort', 36, 42], ['of', 44, 46], ['fulfill', 54, 67], ['that', 68, 72], ['function', 74, 82]]",0,medium,frontal
uj0CE64TZv8,109.512,111.232,uj0CE64TZv8_109.512000-111.232000/00000,44,two it could be a silent fart,two,"['two', 0, 5]","[['two', 0, 5], ['it', 8, 10], ['could', 11, 13], ['be', 14, 16], ['a', 16, 17], ['silent', 18, 27], ['fart', 28, 33]]",1,bright,frontal
OmL-MV4dnfE,20.006667,21.566667,OmL-MV4dnfE_20.006667-21.566667/00000,40,weve got the one point in the middle,point,"['point', 20, 27]","[['weve', 0, 4], ['got', 5, 11], ['the', 12, 14], ['one', 16, 19], ['point', 20, 27], ['in', 29, 30], ['the', 31, 33], ['middle', 34, 39]]",0,medium,frontal
tQGXUc9g4Bo,271.483067,273.923067,tQGXUc9g4Bo_271.483067-273.923067/00001,63,still taking two days off if i was,two,"['two', 14, 18]","[['still', 0, 5], ['taking', 6, 13], ['two', 14, 18], ['days', 19, 25], ['off', 28, 32], ['if', 52, 54], ['i', 57, 57], ['was', 59, 61]]",0,medium,frontal
U63JRAMOkfY,6.613467,10.093467,U63JRAMOkfY_6.613467-10.093467/00000,89,wonderful big family of beautiful architectural diverse,big,"['big', 16, 21]","[['wonderful', 0, 11], ['big', 16, 21], ['family', 26, 36], ['of', 37, 38], ['beautiful', 41, 55], ['architectural', 59, 78], ['diverse', 79, 86]]",1,medium,frontal
dknVbAs-1Jc,166.793333,168.193333,dknVbAs-1Jc_166.793333-168.193333/00000,37,imagine if we opened the cupboard this way,opened,"['opened', 13, 17]","[['imagine', 0, 7], ['if', 8, 9], ['we', 9, 12], ['opened', 13, 17], ['the', 17, 19], ['cupboard', 19, 25], ['this', 26, 29], ['way', 30, 34]]",0,medium,non-frontal
GduDhsTk3UI,262.053333,264.693333,GduDhsTk3UI_262.053333-264.693333/00000,68,that tissue we open the staple and remove it down,open,"['open', 24, 29]","[['that', 0, 4], ['tissue', 6, 15], ['we', 19, 23], ['open', 24, 29], ['the', 30, 32], ['staple', 33, 42], ['and', 47, 50], ['remove', 51, 58], ['it', 59, 60], ['down', 62, 65]]",0,medium,frontal
CF2HyCYJrFU,186.478267,189.918267,CF2HyCYJrFU_186.478267-189.918267/00000,88,except for one little problem which is it cant possibly,little,"['little', 23, 29]","[['except', 0, 5], ['for', 6, 9], ['one', 17, 21], ['little', 23, 29], ['problem', 29, 39], ['which', 43, 47], ['is', 49, 51], ['it', 56, 58], ['cant', 60, 68], ['possibly', 73, 85]]",1,medium,frontal
jwY1HKxnguY,9.773333,12.573333,jwY1HKxnguY_9.773333-12.573333/00000,72,were really excited to be here to take part in this,excited,"['excited', 10, 21]","[['were', 0, 3], ['really', 4, 9], ['excited', 10, 21], ['to', 21, 23], ['be', 24, 27], ['here', 28, 34], ['to', 42, 45], ['take', 46, 51], ['part', 53, 59], ['in', 62, 64], ['this', 65, 69]]",0,dim,frontal
Lwdx3cER52c,190.6,192.76,Lwdx3cER52c_190.600000-192.760000/00000,55,exercise and walk around it,walk,"['walk', 17, 23]","[['exercise', 0, 8], ['and', 14, 17], ['walk', 17, 23], ['around', 24, 31], ['it', 33, 34]]",0,medium,frontal
o1GucA3fxcM,150.556633,153.756633,o1GucA3fxcM_150.556633-153.756633/00000,82,kids are over to the side eating lunch and this,side,"['side', 23, 32]","[['kids', 0, 5], ['are', 6, 7], ['over', 10, 15], ['to', 16, 18], ['the', 19, 21], ['side', 23, 32], ['eating', 39, 46], ['lunch', 48, 59], ['and', 74, 75], ['this', 76, 79]]",0,medium,frontal
UPA_K0ehpPk,284.016,286.216,UPA_K0ehpPk_284.016000-286.216000/00000,57,the trick here is sucking in as,trick,"['trick', 12, 17]","[['the', 7, 10], ['trick', 12, 17], ['here', 19, 26], ['is', 32, 34], ['sucking', 35, 48], ['in', 50, 51], ['as', 53, 54]]",0,bright,non-frontal
yFEb4BME4tE,160.08,163.32,yFEb4BME4tE_160.080000-163.320000/00000,82,how we use these tools to stay in contact,contact,"['contact', 60, 72]","[['how', 0, 5], ['we', 7, 12], ['use', 24, 28], ['these', 29, 33], ['tools', 35, 44], ['to', 46, 50], ['stay', 51, 56], ['in', 57, 59], ['contact', 60, 72]]",0,medium,frontal
80vwVSkXXWM,121.24,125.28,80vwVSkXXWM_121.240000-125.280000/00000,102,the most advanced technologies of its time of course when,advanced,"['advanced', 8, 22]","[['the', 0, 2], ['most', 3, 7], ['advanced', 8, 22], ['technologies', 22, 41], ['of', 43, 44], ['its', 46, 49], ['time', 51, 60], ['of', 85, 86], ['course', 88, 94], ['when', 96, 100]]",1,dim,frontal
RGdspgQpUTo,173.1316,175.5716,RGdspgQpUTo_173.131600-175.571600/00000,63,youre i know i know in my heart,my,"['my', 49, 52]","[['youre', 0, 4], ['i', 22, 24], ['know', 27, 34], ['i', 35, 35], ['know', 42, 46], ['in', 47, 48], ['my', 49, 52], ['heart', 53, 58]]",0,medium,frontal
mOUXqSlv31c,144.923333,149.883333,mOUXqSlv31c_144.923333-149.883333/00000,126,one more row of four now the boxed area represents five,one,"['one', 0, 2]","[['one', 0, 2], ['more', 4, 10], ['row', 13, 18], ['of', 19, 20], ['four', 23, 30], ['now', 54, 57], ['the', 59, 61], ['boxed', 62, 74], ['area', 76, 85], ['represents', 92, 106], ['five', 114, 122]]",0,medium,frontal
XRQjKG6K_Ss,208.696433,209.736433,XRQjKG6K_Ss_208.696433-209.736433/00000,28,and then youd have to swim all the way,swim,"['swim', 14, 18]","[['and', 0, 2], ['then', 2, 4], ['youd', 5, 9], ['have', 9, 12], ['to', 12, 13], ['swim', 14, 18], ['all', 19, 22], ['the', 23, 25], ['way', 25, 27]]",0,bright,frontal
yFEb4BME4tE,266.32,268.08,yFEb4BME4tE_266.320000-268.080000/00000,45,product manager find them where they are,find,"['find', 21, 26]","[['product', 0, 8], ['manager', 9, 18], ['find', 21, 26], ['them', 27, 31], ['where', 32, 36], ['they', 36, 39], ['are', 41, 42]]",0,medium,frontal
_cF0pY9IsiM,98.528167,101.848167,_cF0pY9IsiM_98.528167-101.848167/00000,86,disease that he would bring those same traits,bring,"['bring', 43, 50]","[['disease', 0, 12], ['that', 25, 29], ['he', 31, 35], ['would', 37, 41], ['bring', 43, 50], ['those', 52, 59], ['same', 62, 71], ['traits', 75, 83]]",0,medium,frontal
a0YD_UGFaZA,146.8017,148.7217,a0YD_UGFaZA_146.801700-148.721700/00000,51,last year and actually got the grant,last,"['last', 0, 6]","[['last', 0, 6], ['year', 8, 13], ['and', 15, 17], ['actually', 18, 26], ['got', 35, 40], ['the', 41, 43], ['grant', 44, 48]]",1,medium,frontal
a8gEE-hTgNs,92.544,94.984,a8gEE-hTgNs_92.544000-94.984000/00000,63,and doing fem drag for me to,me,"['me', 49, 52]","[['and', 0, 4], ['doing', 9, 17], ['fem', 19, 24], ['drag', 25, 34], ['for', 44, 48], ['me', 49, 52], ['to', 54, 57]]",0,medium,frontal
mOUXqSlv31c,65.3249,69.4049,mOUXqSlv31c_65.324900-69.404900/00000,104,based on the commutative property which of these answers,which,"['which', 66, 72]","[['based', 0, 7], ['on', 9, 11], ['the', 12, 14], ['commutative', 15, 32], ['property', 34, 49], ['which', 66, 72], ['of', 73, 74], ['these', 76, 81], ['answers', 85, 95]]",0,medium,frontal
ndDHRY4pTqo,128.959567,131.479567,ndDHRY4pTqo_128.959567-131.479567/00001,66,that are in the proximity of the text,proximity,"['proximity', 11, 29]","[['that', 0, 2], ['are', 2, 4], ['in', 5, 7], ['the', 8, 9], ['proximity', 11, 29], ['of', 47, 49], ['the', 51, 53], ['text', 54, 62]]",1,medium,frontal
pGDd_FJWN0E,111.878433,115.678433,pGDd_FJWN0E_111.878433-115.678433/00000,97,then every minute that passes a new company joins,every,"['every', 11, 17]","[['then', 2, 5], ['every', 11, 17], ['minute', 19, 28], ['that', 34, 38], ['passes', 39, 51], ['a', 59, 61], ['new', 63, 68], ['company', 70, 82], ['joins', 87, 95]]",0,medium,frontal
UPA_K0ehpPk,25.465,27.265,UPA_K0ehpPk_25.465000-27.265000/00000,47,talk about this the way i think,i,"['i', 36, 39]","[['talk', 0, 6], ['about', 7, 13], ['this', 14, 17], ['the', 20, 23], ['way', 24, 28], ['i', 36, 39], ['think', 41, 45]]",1,bright,frontal
KO_pDojPWN0,76.64,78.44,KO_pDojPWN0_76.640000-78.440000/00000,46,you can zoom in using your computer,zoom,"['zoom', 11, 18]","[['you', 0, 2], ['can', 3, 9], ['zoom', 11, 18], ['in', 18, 21], ['using', 23, 29], ['your', 30, 33], ['computer', 34, 45]]",1,medium,frontal
ANLG0N8QYTc,105.437267,108.477267,ANLG0N8QYTc_105.437267-108.477267/00000,79,to travel with smartphones but when traveling to japan,traveling,"['traveling', 48, 57]","[['to', 0, 1], ['travel', 2, 8], ['with', 8, 11], ['smartphones', 12, 26], ['but', 37, 42], ['when', 43, 47], ['traveling', 48, 57], ['to', 60, 63], ['japan', 64, 73]]",0,medium,frontal
cikluDJADJ8,205.526667,208.086667,cikluDJADJ8_205.526667-208.086667/00000,65,movement which means that they have heat energy,they,"['they', 35, 40]","[['movement', 0, 10], ['which', 16, 21], ['means', 23, 29], ['that', 30, 34], ['they', 35, 40], ['have', 41, 46], ['heat', 47, 52], ['energy', 54, 64]]",1,medium,frontal
nfhncEmRXlY,42.691667,45.011667,nfhncEmRXlY_42.691667-45.011667/00000,56,cloth that you would just paint on,paint,"['paint', 40, 45]","[['cloth', 1, 10], ['that', 11, 18], ['you', 20, 23], ['would', 24, 27], ['just', 27, 34], ['paint', 40, 45], ['on', 51, 53]]",0,bright,frontal
zmpbd37ujvA,220.913867,222.953867,zmpbd37ujvA_220.913867-222.953867/00000,53,like my camera i can separate that,separate,"['separate', 36, 47]","[['like', 0, 5], ['my', 8, 12], ['camera', 14, 25], ['i', 30, 31], ['can', 32, 35], ['separate', 36, 47], ['that', 48, 50]]",0,medium,frontal
eBJku04ma0E,296.694233,299.534233,eBJku04ma0E_296.694233-299.534233/00000,74,in texas when we were planning for the year,planning,"['planning', 50, 60]","[['in', 0, 2], ['texas', 2, 14], ['when', 30, 34], ['we', 35, 40], ['were', 41, 47], ['planning', 50, 60], ['for', 61, 64], ['the', 65, 67], ['year', 68, 72]]",0,medium,frontal
BIZt-4B0Xr0,273.226167,277.386167,BIZt-4B0Xr0_273.226167-277.386167/00000,106,that the vibration that we have actually affects,we,"['we', 30, 34]","[['that', 0, 3], ['the', 5, 7], ['vibration', 8, 24], ['that', 25, 29], ['we', 30, 34], ['have', 37, 47], ['actually', 67, 79], ['affects', 82, 93]]",0,medium,frontal
mQML5kMZhjU,47.5674,50.3674,mQML5kMZhjU_47.567400-50.367400/00000,72,i saw a sign that was advertising riding,sign,"['sign', 16, 25]","[['i', 0, 1], ['saw', 3, 10], ['a', 14, 14], ['sign', 16, 25], ['that', 26, 30], ['was', 32, 35], ['advertising', 37, 55], ['riding', 55, 70]]",1,medium,frontal
vYtGH7fRcsQ,189.88,193.6,vYtGH7fRcsQ_189.880000-193.600000/00000,96,a way i was primed by that collection of experiences,collection,"['collection', 63, 75]","[['a', 0, 1], ['way', 2, 7], ['i', 9, 10], ['was', 11, 14], ['primed', 16, 28], ['by', 37, 40], ['that', 41, 46], ['collection', 63, 75], ['of', 75, 77], ['experiences', 79, 92]]",0,medium,frontal
q1uvlXzRr-M,187.24,190.76,q1uvlXzRr-M_187.240000-190.760000/00000,89,very interesting culture driven for academic excellence,driven,"['driven', 49, 58]","[['very', 0, 6], ['interesting', 7, 17], ['culture', 18, 27], ['driven', 49, 58], ['for', 60, 63], ['academic', 65, 75], ['excellence', 77, 87]]",1,medium,frontal
dT3OyNifSKI,3.088033,5.808033,dT3OyNifSKI_3.088033-5.808033/00000,70,the connection because its a floating abstraction you dont,connection,"['connection', 4, 18]","[['the', 0, 3], ['connection', 4, 18], ['because', 19, 24], ['its', 25, 27], ['a', 28, 28], ['floating', 29, 36], ['abstraction', 38, 52], ['you', 59, 62], ['dont', 63, 68]]",0,medium,non-frontal
URuRrgR0Auo,247.566433,250.206433,URuRrgR0Auo_247.566433-250.206433/00000,68,gusset holding it together so this is another thing,holding,"['holding', 17, 24]","[['gusset', 5, 15], ['holding', 17, 24], ['it', 25, 27], ['together', 28, 38], ['so', 42, 49], ['this', 52, 55], ['is', 57, 59], ['another', 60, 63], ['thing', 64, 66]]",0,medium,non-frontal
axTiSLwT6Tk,34.459333,36.739333,axTiSLwT6Tk_34.459333-36.739333/00000,60,at the very beginning of the play,beginning,"['beginning', 8, 18]","[['at', 0, 2], ['the', 2, 4], ['very', 4, 7], ['beginning', 8, 18], ['of', 19, 20], ['the', 21, 22], ['play', 23, 29]]",0,dim,frontal
CAfFyBZSdPo,22.2,25.56,CAfFyBZSdPo_22.200000-25.560000/00000,85,that whole incentive systems and motivation systems,incentive,"['incentive', 14, 27]","[['that', 0, 3], ['whole', 4, 11], ['incentive', 14, 27], ['systems', 29, 40], ['and', 42, 44], ['motivation', 45, 61], ['systems', 62, 72]]",0,medium,frontal
tKGmDDcl_e0,121.853667,124.653667,tKGmDDcl_e0_121.853667-124.653667/00000,71,power of interactive technology the web,interactive,"['interactive', 27, 41]","[['power', 0, 9], ['of', 13, 15], ['interactive', 27, 41], ['technology', 42, 63], ['the', 63, 65], ['web', 66, 69]]",0,medium,frontal
NoKpNms43zg,96.703267,99.303267,NoKpNms43zg_96.703267-99.303267/00000,67,future of israel is the nation going to continue to,future,"['future', 0, 9]","[['future', 0, 9], ['of', 13, 15], ['israel', 18, 25], ['is', 34, 36], ['the', 36, 38], ['nation', 39, 46], ['going', 47, 52], ['to', 53, 54], ['continue', 55, 64], ['to', 65, 66]]",1,medium,frontal
SFYAMA7NzvA,181.333,183.653,SFYAMA7NzvA_181.333000-183.653000/00000,60,in the beginning and then the play through of,through,"['through', 51, 56]","[['in', 0, 1], ['the', 2, 3], ['beginning', 4, 15], ['and', 24, 27], ['then', 30, 36], ['the', 37, 46], ['play', 47, 50], ['through', 51, 56], ['of', 56, 57]]",0,medium,frontal
VYAR7Cwj3xI,169.7873,172.1873,VYAR7Cwj3xI_169.787300-172.187300/00000,62,something that hit her system and blew everything,blew,"['blew', 45, 50]","[['something', 0, 5], ['that', 6, 8], ['hit', 9, 13], ['her', 13, 17], ['system', 19, 28], ['and', 42, 44], ['blew', 45, 50], ['everything', 52, 60]]",0,medium,frontal
hEcVQ8UbFco,54.835,56.875,hEcVQ8UbFco_54.835000-56.875000/00001,53,saturday night and play it back on,back,"['back', 43, 48]","[['saturday', 0, 8], ['night', 9, 16], ['and', 30, 33], ['play', 35, 39], ['it', 40, 42], ['back', 43, 48], ['on', 49, 50]]",0,medium,non-frontal
aiKGPAMIWKs,163.275,165.475,aiKGPAMIWKs_163.275000-165.475000/00000,57,entire episode on just this peace treaty,entire,"['entire', 0, 9]","[['entire', 0, 9], ['episode', 10, 22], ['on', 29, 32], ['just', 33, 38], ['this', 38, 42], ['peace', 43, 49], ['treaty', 50, 55]]",1,medium,frontal
0Yg_394WLaw,174.033933,178.393933,0Yg_394WLaw_174.033933-178.393933/00000,112,ive been seeing peoples astrology and so when i talk about,astrology,"['astrology', 29, 47]","[['ive', 0, 3], ['been', 5, 9], ['seeing', 11, 18], ['peoples', 19, 28], ['astrology', 29, 47], ['and', 60, 63], ['so', 64, 73], ['when', 86, 96], ['i', 96, 98], ['talk', 99, 103], ['about', 104, 108]]",0,medium,frontal
wCNyuLdwUxI,3.054,5.694,wCNyuLdwUxI_3.054000-5.694000/00000,67,two key problems developers like you have to,you,"['you', 50, 55]","[['two', 0, 6], ['key', 7, 12], ['problems', 14, 26], ['developers', 28, 44], ['like', 45, 49], ['you', 50, 55], ['have', 59, 63], ['to', 64, 65]]",0,medium,frontal
pk9NvWjzIj8,231.210333,234.090333,pk9NvWjzIj8_231.210333-234.090333/00000,74,send all cards business you determine your destiny,you,"['you', 35, 42]","[['send', 0, 3], ['all', 4, 7], ['cards', 7, 13], ['business', 14, 24], ['you', 35, 42], ['determine', 44, 55], ['your', 55, 59], ['destiny', 60, 69]]",1,medium,frontal
Hvvwqm4GAYc,222.247,225.527,Hvvwqm4GAYc_222.247000-225.527000/00000,85,started doing cooking together and stuff like that the difference,together,"['together', 27, 37]","[['started', 0, 7], ['doing', 8, 14], ['cooking', 18, 26], ['together', 27, 37], ['and', 38, 40], ['stuff', 42, 47], ['like', 48, 52], ['that', 52, 57], ['the', 58, 66], ['difference', 66, 73]]",0,medium,frontal
c50cPIqJg88,197.363633,199.403633,c50cPIqJg88_197.363633-199.403633/00000,54,correlation with like being asian i dont know why,correlation,"['correlation', 0, 11]","[['correlation', 0, 11], ['with', 12, 15], ['like', 16, 19], ['being', 20, 25], ['asian', 28, 35], ['i', 36, 36], ['dont', 38, 42], ['know', 42, 46], ['why', 46, 49]]",0,bright,frontal
vFZS4j8VPTU,218.08,220.04,vFZS4j8VPTU_218.080000-220.040000/00000,51,it ruins everything you dont want to do headless mode,ruins,"['ruins', 3, 11]","[['it', 0, 2], ['ruins', 3, 11], ['everything', 13, 21], ['you', 22, 24], ['dont', 24, 28], ['want', 29, 32], ['to', 32, 33], ['do', 34, 35], ['headless', 36, 43], ['mode', 44, 48]]",0,medium,frontal
7F1ee3lFBWo,48.96,50.56,7F1ee3lFBWo_48.960000-50.560000/00000,41,if youre looking for a new job,looking,"['looking', 5, 11]","[['if', 0, 1], ['youre', 2, 5], ['looking', 5, 11], ['for', 12, 15], ['a', 16, 17], ['new', 18, 22], ['job', 24, 29]]",0,medium,non-frontal
lMefDxDryAw,115.428,118.108,lMefDxDryAw_115.428000-118.108000/00000,69,in a building so tall it scraped heaven,scraped,"['scraped', 42, 55]","[['in', 0, 1], ['a', 3, 4], ['building', 5, 16], ['so', 17, 22], ['tall', 24, 34], ['it', 35, 37], ['scraped', 42, 55], ['heaven', 59, 65]]",0,medium,frontal
0rlSr1ts7OQ,138.354267,141.034267,0rlSr1ts7OQ_138.354267-141.034267/00000,69,as a backup to synchronize all your data,synchronize,"['synchronize', 31, 46]","[['as', 0, 1], ['a', 3, 4], ['backup', 5, 18], ['to', 25, 28], ['synchronize', 31, 46], ['all', 52, 55], ['your', 55, 58], ['data', 59, 66]]",1,medium,frontal
6CUNIOtQ9L4,145.52,148.16,6CUNIOtQ9L4_145.520000-148.160000/00000,67,it completely left behind the model of sherlock,completely,"['completely', 3, 18]","[['it', 0, 2], ['completely', 3, 18], ['left', 20, 25], ['behind', 27, 37], ['the', 38, 41], ['model', 42, 51], ['of', 52, 53], ['sherlock', 55, 65]]",1,medium,non-frontal
_v6b7OUIh_I,67.4616,70.9416,_v6b7OUIh_I_67.461600-70.941600/00001,90,and engaging our alumni and surveying our alumni,engaging,"['engaging', 3, 14]","[['and', 0, 2], ['engaging', 3, 14], ['our', 17, 20], ['alumni', 33, 49], ['and', 54, 57], ['surveying', 60, 72], ['our', 74, 76], ['alumni', 76, 87]]",0,dim,frontal
mo5zVbCg12I,259.395467,261.115467,mo5zVbCg12I_259.395467-261.115467/00000,45,and you have one very long pipeline,long,"['long', 22, 27]","[['and', 0, 2], ['you', 2, 4], ['have', 5, 9], ['one', 12, 15], ['very', 16, 21], ['long', 22, 27], ['pipeline', 28, 44]]",0,medium,non-frontal
F7xjC_rV5dQ,166.68,168.88,F7xjC_rV5dQ_166.680000-168.880000/00000,56,mc squared that mass is crossed out,crossed,"['crossed', 42, 51]","[['mc', 0, 10], ['squared', 12, 25], ['that', 25, 31], ['mass', 32, 38], ['is', 39, 41], ['crossed', 42, 51], ['out', 53, 54]]",0,medium,non-frontal
Uhk5WsTc6U8,283.246667,285.286667,Uhk5WsTc6U8_283.246667-285.286667/00000,53,those two things take a deeper bigger,two,"['two', 4, 7]","[['those', 0, 3], ['two', 4, 7], ['things', 9, 23], ['take', 26, 31], ['a', 32, 32], ['deeper', 34, 43], ['bigger', 45, 50]]",0,medium,frontal
eFUntsBqmW0,192.48,198.2,eFUntsBqmW0_192.480000-198.200000/00000,144,openness and thats integrate but the overlap is very very small,overlap,"['overlap', 103, 115]","[['openness', 0, 11], ['and', 13, 19], ['thats', 21, 27], ['integrate', 69, 82], ['but', 93, 97], ['the', 98, 99], ['overlap', 103, 115], ['is', 126, 129], ['very', 131, 137], ['very', 138, 141], ['small', 142, 144]]",0,medium,frontal
b-X0zeRm-NQ,294.252889,297.332889,b-X0zeRm-NQ_294.252889-297.332889/00000,79,your presence in terms of your energy you need to,energy,"['energy', 43, 53]","[['your', 0, 4], ['presence', 7, 21], ['in', 23, 25], ['terms', 27, 33], ['of', 34, 35], ['your', 36, 40], ['energy', 43, 53], ['you', 54, 72], ['need', 73, 77], ['to', 77, 78]]",0,medium,frontal
USdFTFG0iCI,171.106667,172.786667,USdFTFG0iCI_171.106667-172.786667/00000,44,im gonna show you how i quad load,i,"['i', 28, 32]","[['im', 0, 3], ['gonna', 3, 10], ['show', 15, 20], ['you', 20, 23], ['how', 24, 27], ['i', 28, 32], ['quad', 34, 39], ['load', 40, 43]]",0,medium,frontal
9VKmpNbxS4Y,86.45,89.61,9VKmpNbxS4Y_86.450000-89.610000/00000,81,partly true so they have a thing called,partly,"['partly', 11, 21]","[['partly', 11, 21], ['true', 23, 29], ['so', 43, 49], ['they', 55, 60], ['have', 61, 65], ['a', 66, 67], ['thing', 67, 72], ['called', 73, 78]]",1,medium,frontal
CofaLJZB1ag,166.957967,168.237967,CofaLJZB1ag_166.957967-168.237967/00000,35,the work that was being done to create,work,"['work', 2, 6]","[['the', 0, 2], ['work', 2, 6], ['that', 7, 10], ['was', 11, 13], ['being', 14, 18], ['done', 19, 22], ['to', 23, 25], ['create', 26, 32]]",0,medium,frontal
F0qOjHNF3C8,237.160467,239.600467,F0qOjHNF3C8_237.160467-239.600467/00000,63,so that if theres a reaction against one,reaction,"['reaction', 34, 45]","[['so', 0, 1], ['that', 2, 4], ['if', 5, 6], ['theres', 7, 13], ['a', 13, 15], ['reaction', 34, 45], ['against', 46, 52], ['one', 52, 54]]",0,medium,non-frontal
OynPw4aOlV0,259.0,260.92,OynPw4aOlV0_259.000000-260.920000/00000,49,for but were gonna create another object called,another,"['another', 31, 36]","[['for', 0, 6], ['but', 18, 20], ['were', 20, 23], ['gonna', 23, 26], ['create', 27, 30], ['another', 31, 36], ['object', 38, 44], ['called', 44, 48]]",0,medium,frontal
bH-ILOEm6Io,237.715,239.955,bH-ILOEm6Io_237.715000-239.955000/00000,57,canning these are your average baseball size,baseball,"['baseball', 34, 47]","[['canning', 0, 10], ['these', 10, 14], ['are', 15, 16], ['your', 17, 22], ['average', 26, 34], ['baseball', 34, 47], ['size', 48, 55]]",0,medium,frontal
KP7Bm3KaStY,229.24,231.96,KP7Bm3KaStY_229.240000-231.960000/00000,69,junk and nobody was going to read this book,nobody,"['nobody', 45, 50]","[['junk', 0, 7], ['and', 32, 36], ['nobody', 45, 50], ['was', 51, 53], ['going', 53, 56], ['to', 56, 57], ['read', 58, 62], ['this', 63, 67], ['book', 67, 69]]",0,medium,frontal
eCRC6ItsAdQ,116.5498,119.6698,eCRC6ItsAdQ_116.549800-119.669800/00000,80,go above that d the audience is going to pick,above,"['above', 8, 14]","[['go', 2, 6], ['above', 8, 14], ['that', 15, 20], ['d', 22, 28], ['the', 54, 57], ['audience', 58, 66], ['is', 67, 68], ['going', 69, 72], ['to', 73, 74], ['pick', 75, 78]]",0,medium,frontal
v66xXD2foBE,39.073333,41.713333,v66xXD2foBE_39.073333-41.713333/00000,68,merging the two diseases arthritis deformans and,two,"['two', 10, 14]","[['merging', 0, 6], ['the', 7, 9], ['two', 10, 14], ['diseases', 15, 27], ['arthritis', 35, 44], ['deformans', 45, 59], ['and', 64, 66]]",0,medium,frontal
V8n2igzY3FU,174.146667,176.066667,V8n2igzY3FU_174.146667-176.066667/00000,51,somebody you just bounce through the fingers,bounce,"['bounce', 31, 36]","[['somebody', 0, 11], ['you', 24, 27], ['just', 27, 30], ['bounce', 31, 36], ['through', 37, 41], ['the', 42, 43], ['fingers', 44, 49]]",0,bright,frontal
WSH8Utmak58,257.976,262.176,WSH8Utmak58_257.976000-262.176000/00000,107,higher status and here we show that with the,higher,"['higher', 0, 7]","[['higher', 0, 7], ['status', 8, 22], ['and', 42, 45], ['here', 47, 55], ['we', 67, 71], ['show', 72, 78], ['that', 79, 82], ['with', 96, 101], ['the', 102, 104]]",0,medium,frontal
H7AiT9FuZik,55.535033,59.215033,H7AiT9FuZik_55.535033-59.215033/00000,94,experience lifelong learning for example and so,lifelong,"['lifelong', 31, 42]","[['experience', 0, 15], ['lifelong', 31, 42], ['learning', 44, 55], ['for', 57, 61], ['example', 62, 73], ['and', 83, 85], ['so', 86, 88]]",0,dim,non-frontal
tlesXShkeJw,270.363,272.883,tlesXShkeJw_270.363000-272.883000/00000,65,hit your fingers two things,fingers,"['fingers', 10, 20]","[['hit', 0, 5], ['your', 5, 9], ['fingers', 10, 20], ['two', 42, 47], ['things', 48, 55]]",0,medium,non-frontal
