video_id,start_time,end_time,filename,phrase,word_boundaries
b_RU1BjDZoo,223.709667,225.709667,b_RU1BjDZoo_223.709667-225.709667/00000,well they manage these projects,"[['well', 0, 6], ['they', 7, 11], ['manage', 15, 28], ['these', 29, 34], ['projects', 36, 50]]"
hQWTrPgrzFA,111.409333,113.289333,hQWTrPgrzFA_111.409333-113.289333/00000,you will probably familiarize yourself with,"[['you', 0, 1], ['will', 2, 5], ['probably', 6, 10], ['familiarize', 11, 18], ['yourself', 19, 33], ['with', 35, 47]]"
8hPwGvg9QGk,23.473333,25.073333,8hPwGvg9QGk_23.473333-25.073333/00000,now the moto x is motorolas,"[['now', 0, 3], ['the', 3, 5], ['moto', 9, 15], ['x', 18, 20], ['is', 22, 24], ['motorolas', 26, 40]]"
xjuY3lUfkK8,106.691333,108.691333,xjuY3lUfkK8_106.691333-108.691333/00000,is that they provide half of the,"[['is', 0, 2], ['that', 4, 7], ['they', 8, 12], ['provide', 13, 25], ['half', 39, 44], ['of', 45, 46], ['the', 48, 50]]"
YaG_ljfzeUw,24.0429,25.9629,YaG_ljfzeUw_24.042900-25.962900/00000,of the most exciting things about material,"[['of', 0, 2], ['the', 2, 4], ['most', 5, 10], ['exciting', 11, 24], ['things', 26, 31], ['about', 32, 38], ['material', 38, 48]]"
zuDGBPN7a5w,15.44,17.24,zuDGBPN7a5w_15.440000-17.240000/00000,about a wise man who builds his,"[['about', 0, 4], ['a', 5, 6], ['wise', 8, 15], ['man', 16, 21], ['who', 33, 36], ['builds', 37, 42], ['his', 43, 45]]"
f14g0OG4mz0,34.11,35.79,f14g0OG4mz0_34.110000-35.790000/00000,carta and you may have a few,"[['carta', 0, 9], ['and', 22, 24], ['you', 25, 28], ['may', 28, 30], ['have', 31, 34], ['a', 35, 36], ['few', 38, 42]]"
Fnl7SI2KlbM,68.68,70.64,Fnl7SI2KlbM_68.680000-70.640000/00001,and my younger brother takes after my,"[['and', 0, 3], ['my', 4, 7], ['younger', 9, 16], ['brother', 17, 25], ['takes', 31, 37], ['after', 40, 45], ['my', 46, 49]]"
wqhh1OzaXNM,159.606033,161.566033,wqhh1OzaXNM_159.606033-161.566033/00000,got so many trials youre never,"[['got', 0, 7], ['so', 16, 20], ['many', 21, 27], ['trials', 29, 37], ['youre', 38, 43], ['never', 45, 49]]"
B9UYv1klnFQ,234.5743,236.2943,B9UYv1klnFQ_234.574300-236.294300/00000,you know the bible uses,"[['you', 0, 2], ['know', 3, 7], ['the', 8, 11], ['bible', 12, 24], ['uses', 30, 43]]"
Q2FEwL12zaQ,243.148722,245.108722,Q2FEwL12zaQ_243.148722-245.108722/00000,okay so now youre moving on past,"[['okay', 0, 16], ['so', 17, 18], ['now', 23, 27], ['youre', 27, 32], ['moving', 33, 38], ['on', 40, 42], ['past', 43, 49]]"
qZfDm5D5DQk,225.076,226.956,qZfDm5D5DQk_225.076000-226.956000/00001,you know a big question that,"[['you', 0, 2], ['know', 2, 5], ['a', 20, 21], ['big', 22, 27], ['question', 28, 40], ['that', 40, 47]]"
KweiHPE4Ftg,234.1536,235.8736,KweiHPE4Ftg_234.153600-235.873600/00000,what surface finish we wish to achieve,"[['what', 0, 5], ['surface', 7, 14], ['finish', 15, 22], ['we', 23, 26], ['wish', 27, 31], ['to', 31, 33], ['achieve', 35, 43]]"
_GVigbNjwXU,267.3466,269.2266,_GVigbNjwXU_267.346600-269.226600/00000,recipe of course im thinking to,"[['recipe', 0, 16], ['of', 27, 28], ['course', 29, 33], ['im', 35, 38], ['thinking', 38, 45], ['to', 46, 47]]"
MDaRpgsPRQI,135.127567,136.807567,MDaRpgsPRQI_135.127567-136.807567/00000,two is a three note burst,"[['two', 0, 7], ['is', 9, 11], ['a', 12, 13], ['three', 16, 24], ['note', 26, 31], ['burst', 33, 42]]"
iY-yzqsah7s,199.568067,201.288067,iY-yzqsah7s_199.568067-201.288067/00000,rack in a rack of ties,"[['rack', 0, 6], ['in', 7, 9], ['a', 10, 10], ['rack', 27, 32], ['of', 32, 34], ['ties', 36, 43]]"
ZdAkfYv5cVo,259.925133,261.925133,ZdAkfYv5cVo_259.925133-261.925133/00000,or break them into their x and y component,"[['or', 0, 3], ['break', 4, 10], ['them', 11, 14], ['into', 16, 21], ['their', 22, 25], ['x', 28, 30], ['and', 32, 33], ['y', 36, 39], ['component', 39, 50]]"
0iRZiM4reRk,138.343233,140.143233,0iRZiM4reRk_138.343233-140.143233/00000,thought of with the consumer marketing lens,"[['thought', 0, 6], ['of', 7, 9], ['with', 10, 13], ['the', 13, 15], ['consumer', 16, 27], ['marketing', 28, 37], ['lens', 38, 45]]"
XMp-7mJUtME,144.0,145.8,XMp-7mJUtME_144.000000-145.800000/00000,hurdles with some of the particular parts,"[['hurdles', 0, 11], ['with', 12, 16], ['some', 17, 21], ['of', 22, 23], ['the', 24, 26], ['particular', 28, 38], ['parts', 38, 45]]"
_cF0pY9IsiM,103.688167,105.648167,_cF0pY9IsiM_103.688167-105.648167/00000,we all know as the doctor told,"[['we', 0, 3], ['all', 5, 9], ['know', 10, 17], ['as', 27, 29], ['the', 30, 32], ['doctor', 33, 42], ['told', 43, 49]]"
xdJt09SlKG0,62.733,64.693,xdJt09SlKG0_62.733000-64.693000/00000,factor so the greatest common multiple or,"[['factor', 0, 12], ['so', 13, 17], ['the', 17, 20], ['greatest', 21, 29], ['common', 30, 36], ['multiple', 37, 46], ['or', 46, 49]]"
Z3Ox10wWeFU,60.973567,62.613567,Z3Ox10wWeFU_60.973567-62.613567/00000,sharks if you sell drugs on this,"[['sharks', 0, 10], ['if', 12, 14], ['you', 15, 20], ['sell', 21, 26], ['drugs', 27, 34], ['on', 35, 37], ['this', 38, 41]]"
Fnl7SI2KlbM,245.68,247.4,Fnl7SI2KlbM_245.680000-247.400000/00001,he is not married hes a,"[['he', 0, 4], ['is', 7, 9], ['not', 11, 15], ['married', 17, 25], ['hes', 36, 41], ['a', 42, 43]]"
YHH2IDg_s2o,92.7921,94.6721,YHH2IDg_s2o_92.792100-94.672100/00000,say thats not my puppy too green,"[['say', 0, 3], ['thats', 4, 9], ['not', 10, 14], ['my', 15, 19], ['puppy', 20, 29], ['too', 30, 36], ['green', 38, 47]]"
dRSwV3zykVo,283.948133,285.908133,dRSwV3zykVo_283.948133-285.908133/00001,a book called this and so this,"[['a', 0, 1], ['book', 2, 7], ['called', 9, 15], ['this', 16, 23], ['and', 37, 39], ['so', 40, 44], ['this', 45, 49]]"
MTFG-1nEu-w,19.736233,21.576233,MTFG-1nEu-w_19.736233-21.576233/00000,i was selected as athlete,"[['i', 0, 1], ['was', 2, 5], ['selected', 6, 19], ['as', 28, 30], ['athlete', 31, 46]]"
AzBH8fFEgMw,38.505967,40.105967,AzBH8fFEgMw_38.505967-40.105967/00000,do i am a chiropractor so,"[['do', 0, 6], ['i', 9, 11], ['am', 12, 14], ['a', 15, 15], ['chiropractor', 17, 34], ['so', 36, 40]]"
kX4lyztiFxg,122.803,124.803,kX4lyztiFxg_122.803000-124.803000/00001,is this the full abundant life that,"[['is', 0, 2], ['this', 3, 7], ['the', 8, 11], ['full', 13, 21], ['abundant', 24, 38], ['life', 39, 45], ['that', 46, 50]]"
9coVvOToTf8,84.537067,86.537067,9coVvOToTf8_84.537067-86.537067/00000,snowfall rates will only increase,"[['snowfall', 0, 14], ['rates', 15, 22], ['will', 23, 27], ['only', 30, 36], ['increase', 39, 50]]"
axTiSLwT6Tk,82.475567,84.475567,axTiSLwT6Tk_82.475567-84.475567/00001,so he waits till the,"[['so', 0, 3], ['he', 15, 18], ['waits', 20, 28], ['till', 43, 47], ['the', 48, 50]]"
eY00LRu2yqs,264.677467,266.637467,eY00LRu2yqs_264.677467-266.637467/00000,in the middle ages we do the same,"[['in', 0, 2], ['the', 2, 4], ['middle', 5, 11], ['ages', 14, 22], ['we', 34, 37], ['do', 37, 41], ['the', 41, 44], ['same', 45, 49]]"
tQGXUc9g4Bo,276.643067,278.603067,tQGXUc9g4Bo_276.643067-278.603067/00001,cars every day there is no,"[['cars', 0, 7], ['every', 9, 13], ['day', 14, 19], ['there', 28, 33], ['is', 36, 40], ['no', 44, 49]]"
IXv3qLJ4YSA,161.394,163.074,IXv3qLJ4YSA_161.394000-163.074000/00000,is a hero no doubt about it,"[['is', 0, 3], ['a', 5, 6], ['hero', 7, 17], ['no', 19, 23], ['doubt', 24, 30], ['about', 31, 40], ['it', 41, 42]]"
e1XHLH1Fw3E,123.970233,125.770233,e1XHLH1Fw3E_123.970233-125.770233/00000,turns out another girl had the same idea,"[['turns', 0, 5], ['out', 6, 9], ['another', 10, 17], ['girl', 18, 22], ['had', 23, 25], ['the', 26, 28], ['same', 29, 33], ['idea', 35, 45]]"
LKPISSlPEEY,206.12,207.92,LKPISSlPEEY_206.120000-207.920000/00000,and besides the wine community,"[['and', 0, 2], ['besides', 3, 12], ['the', 13, 18], ['wine', 24, 30], ['community', 32, 45]]"
y4Zd1bkFkYk,255.808567,257.808567,y4Zd1bkFkYk_255.808567-257.808567/00000,two of them theres the theory of,"[['two', 0, 2], ['of', 2, 4], ['them', 4, 7], ['theres', 32, 37], ['the', 37, 39], ['theory', 40, 45], ['of', 48, 50]]"
LMHOilUtX8o,189.56,191.28,LMHOilUtX8o_189.560000-191.280000/00000,and to use them to find context,"[['and', 0, 3], ['to', 4, 6], ['use', 9, 12], ['them', 13, 16], ['to', 17, 19], ['find', 20, 27], ['context', 28, 43]]"
eBJku04ma0E,292.254233,294.134233,eBJku04ma0E_292.254233-294.134233/00000,same region in texas and,"[['same', 0, 5], ['region', 7, 15], ['in', 16, 18], ['texas', 19, 30], ['and', 44, 47]]"
NllflFFChLE,278.597,280.517,NllflFFChLE_278.597000-280.517000/00000,now on netflix so you can,"[['now', 0, 7], ['on', 18, 21], ['netflix', 23, 36], ['so', 36, 38], ['you', 40, 43], ['can', 44, 48]]"
9zd_4zIogNs,210.843367,212.803367,9zd_4zIogNs_210.843367-212.803367/00000,why should they consider the,"[['why', 0, 8], ['should', 10, 16], ['they', 17, 22], ['consider', 24, 38], ['the', 47, 49]]"
6SS5J_WiibQ,163.922,165.922,6SS5J_WiibQ_163.922000-165.922000/00002,is weve brought one of our,"[['is', 0, 2], ['weve', 3, 7], ['brought', 10, 16], ['one', 26, 29], ['of', 29, 30], ['our', 34, 50]]"
QOv_aKoAmSg,40.874167,42.674167,QOv_aKoAmSg_40.874167-42.674167/00000,he picks up my books and says,"[['he', 0, 2], ['picks', 3, 14], ['up', 15, 16], ['my', 17, 21], ['books', 22, 30], ['and', 33, 38], ['says', 39, 45]]"
hQrbzmAm5lY,32.28,34.24,hQrbzmAm5lY_32.280000-34.240000/00000,is the deciding day because the party,"[['is', 0, 3], ['the', 3, 6], ['deciding', 6, 19], ['day', 20, 26], ['because', 26, 38], ['the', 38, 40], ['party', 42, 49]]"
v7uM_JArHNQ,204.696867,206.656867,v7uM_JArHNQ_204.696867-206.656867/00000,we have the 16gb sony walkman,"[['we', 0, 2], ['have', 3, 6], ['the', 6, 8], ['16gb', 20, 31], ['sony', 32, 39], ['walkman', 40, 49]]"
30jcFoYrQDQ,147.84,149.52,30jcFoYrQDQ_147.840000-149.520000/00000,some pretty amazing things with that,"[['some', 0, 4], ['pretty', 7, 14], ['amazing', 15, 25], ['things', 26, 32], ['with', 33, 36], ['that', 37, 42]]"
SFYAMA7NzvA,203.653,205.613,SFYAMA7NzvA_203.653000-205.613000/00000,that were currently facing as,"[['that', 0, 3], ['were', 4, 8], ['currently', 9, 19], ['facing', 20, 31], ['as', 46, 49]]"
1He7shdHYnM,172.2657,174.1857,1He7shdHYnM_172.265700-174.185700/00000,side and one edge on this,"[['side', 0, 9], ['and', 24, 27], ['one', 30, 32], ['edge', 34, 38], ['on', 40, 42], ['this', 43, 48]]"
RlmqoQVm8nU,259.804933,261.764933,RlmqoQVm8nU_259.804933-261.764933/00000,so its also probably not surprising,"[['so', 0, 2], ['its', 3, 5], ['also', 6, 13], ['probably', 16, 25], ['not', 27, 32], ['surprising', 33, 49]]"
FsghwRZpNZs,120.8599,122.7799,FsghwRZpNZs_120.859900-122.779900/00000,with one of the two main parties in order to,"[['with', 0, 3], ['one', 5, 7], ['of', 8, 10], ['the', 11, 13], ['two', 14, 18], ['main', 19, 23], ['parties', 24, 34], ['in', 37, 39], ['order', 41, 45], ['to', 46, 48]]"
isDr4ib5gTU,216.2898,218.2498,isDr4ib5gTU_216.289800-218.249800/00000,thing was due to this,"[['thing', 0, 4], ['was', 5, 11], ['due', 12, 22], ['to', 40, 43], ['this', 44, 49]]"
3jDQh-uEUgE,69.478,71.118,3jDQh-uEUgE_69.478000-71.118000/00002,at the right time across,"[['at', 0, 1], ['the', 2, 4], ['right', 5, 8], ['time', 10, 15], ['across', 22, 41]]"
YHH2IDg_s2o,78.9359,80.5759,YHH2IDg_s2o_78.935900-80.575900/00000,extra laminated thats not my,"[['extra', 0, 6], ['laminated', 7, 22], ['thats', 28, 33], ['not', 34, 37], ['my', 38, 41]]"
5S4nhKcuHeg,210.4498,212.3698,5S4nhKcuHeg_210.449800-212.369800/00000,that maybe has a more traditional style,"[['that', 0, 2], ['maybe', 3, 8], ['has', 9, 11], ['a', 12, 13], ['more', 13, 18], ['traditional', 20, 39], ['style', 40, 48]]"
irP5RCdpilc,217.8373,219.7173,irP5RCdpilc_217.837300-219.717300/00000,be some people who are not represented,"[['be', 0, 2], ['some', 4, 8], ['people', 10, 16], ['who', 17, 19], ['are', 21, 23], ['not', 24, 28], ['represented', 31, 47]]"
c50cPIqJg88,0.7801,2.6601,c50cPIqJg88_0.780100-2.660100/00000,everyone take a look at me ive got,"[['everyone', 0, 9], ['take', 10, 14], ['a', 15, 16], ['look', 17, 21], ['at', 23, 24], ['me', 27, 33], ['ive', 34, 36], ['got', 42, 47]]"
RUkln2Qd_zo,153.542,155.262,RUkln2Qd_zo_153.542000-155.262000/00000,of the other meats like hamburger,"[['of', 0, 2], ['the', 4, 8], ['other', 11, 16], ['meats', 18, 25], ['like', 26, 30], ['hamburger', 31, 43]]"
jIKubZzSVNs,216.2098,218.0498,jIKubZzSVNs_216.209800-218.049800/00000,realistic to expect a year,"[['realistic', 0, 12], ['to', 13, 15], ['expect', 17, 27], ['a', 40, 41], ['year', 42, 46]]"
Nirm2fR2nhM,181.9613,183.8013,Nirm2fR2nhM_181.961300-183.801300/00000,personal website we help them gain some,"[['personal', 0, 10], ['website', 11, 23], ['we', 24, 26], ['help', 27, 31], ['them', 32, 35], ['gain', 36, 41], ['some', 42, 46]]"
v7uM_JArHNQ,196.6276,198.6276,v7uM_JArHNQ_196.627600-198.627600/00000,gives you a lot of customization and abilities,"[['gives', 0, 4], ['you', 4, 7], ['a', 7, 8], ['lot', 9, 12], ['of', 13, 14], ['customization', 16, 35], ['and', 36, 38], ['abilities', 39, 50]]"
_vkCS-Ngz9Q,264.08,265.88,_vkCS-Ngz9Q_264.080000-265.880000/00001,vacuum in an attempt to rule,"[['vacuum', 0, 9], ['in', 10, 16], ['an', 17, 19], ['attempt', 20, 27], ['to', 34, 37], ['rule', 39, 45]]"
09iiPCYSWUs,108.955,110.635,09iiPCYSWUs_108.955000-110.635000/00000,patients dont know but literally were,"[['patients', 0, 9], ['dont', 10, 14], ['know', 15, 19], ['but', 21, 23], ['literally', 25, 34], ['were', 36, 42]]"
TvteDoRSRr8,136.795289,138.795289,TvteDoRSRr8_136.795289-138.795289/00000,and when i think about open source communities,"[['and', 0, 5], ['when', 13, 16], ['i', 17, 19], ['think', 21, 25], ['about', 26, 30], ['open', 31, 35], ['source', 36, 41], ['communities', 42, 50]]"
Ut530Gr-wpA,115.601433,117.601433,Ut530Gr-wpA_115.601433-117.601433/00000,fact i learned that there was,"[['fact', 0, 9], ['i', 26, 27], ['learned', 29, 36], ['that', 37, 40], ['there', 41, 45], ['was', 46, 50]]"
pof85d7WOO4,265.056,266.976,pof85d7WOO4_265.056000-266.976000/00000,to call that a cutout movable alphabet,"[['to', 0, 1], ['call', 2, 8], ['that', 9, 13], ['a', 14, 15], ['cutout', 17, 26], ['movable', 28, 36], ['alphabet', 38, 48]]"
cb8UxGAo9uM,54.582267,56.262267,cb8UxGAo9uM_54.582267-56.262267/00000,really surprising if that passage,"[['really', 0, 7], ['surprising', 8, 22], ['if', 24, 26], ['that', 27, 31], ['passage', 32, 42]]"
tO4Wj6R5mfg,173.4223,175.3023,tO4Wj6R5mfg_173.422300-175.302300/00000,same regions of the brain are,"[['same', 0, 9], ['regions', 12, 26], ['of', 31, 33], ['the', 33, 35], ['brain', 36, 43], ['are', 45, 47]]"
V5tSSgBJq2s,271.92,273.72,V5tSSgBJq2s_271.920000-273.720000/00000,use your laptops and tweet about,"[['use', 0, 3], ['your', 3, 6], ['laptops', 7, 16], ['and', 18, 20], ['tweet', 23, 28], ['about', 29, 45]]"
WMPvn1sJruc,46.8659,48.6259,WMPvn1sJruc_46.865900-48.625900/00000,will explain what art therapy is,"[['will', 0, 3], ['explain', 5, 16], ['what', 18, 21], ['art', 23, 26], ['therapy', 27, 37], ['is', 40, 44]]"
aiKGPAMIWKs,163.275,165.235,aiKGPAMIWKs_163.275000-165.235000/00000,entire episode on just this peace,"[['entire', 0, 9], ['episode', 11, 22], ['on', 30, 32], ['just', 33, 37], ['this', 38, 42], ['peace', 43, 49]]"
MhGUtluLhN0,69.2487,71.1687,MhGUtluLhN0_69.248700-71.168700/00000,so here i am today seeking,"[['so', 0, 3], ['here', 4, 9], ['i', 10, 11], ['am', 14, 16], ['today', 17, 24], ['seeking', 40, 48]]"
H0s1ixKk2pc,171.533333,173.533333,H0s1ixKk2pc_171.533333-173.533333/00000,you can take them to church,"[['you', 0, 3], ['can', 4, 6], ['take', 7, 17], ['them', 29, 37], ['to', 38, 40], ['church', 42, 50]]"
AnXOZh7mZUk,187.7999,189.6799,AnXOZh7mZUk_187.799900-189.679900/00000,are very common in people,"[['are', 0, 2], ['very', 4, 10], ['common', 13, 25], ['in', 34, 37], ['people', 38, 47]]"
AzSutepklXI,114.834567,116.634567,AzSutepklXI_114.834567-116.634567/00000,whole room and somehow i,"[['whole', 0, 4], ['room', 6, 13], ['and', 14, 15], ['somehow', 33, 42], ['i', 43, 45]]"
SxHtSYORIEw,215.748667,217.388667,SxHtSYORIEw_215.748667-217.388667/00000,becomes a problem for parents,"[['becomes', 0, 9], ['a', 10, 11], ['problem', 12, 23], ['for', 24, 28], ['parents', 30, 41]]"
AnXOZh7mZUk,44.0016,45.7216,AnXOZh7mZUk_44.001600-45.721600/00000,to them in surveys of,"[['to', 0, 2], ['them', 3, 7], ['in', 23, 26], ['surveys', 29, 41], ['of', 42, 43]]"
4a_3AHxIsqo,120.767,122.687,4a_3AHxIsqo_120.767000-122.687000/00000,because thats the highest number,"[['because', 0, 9], ['thats', 11, 17], ['the', 20, 22], ['highest', 24, 34], ['number', 41, 48]]"
ASZbArr7vdI,187.833233,189.633233,ASZbArr7vdI_187.833233-189.633233/00000,now right theres two completely,"[['now', 0, 4], ['right', 17, 20], ['theres', 21, 25], ['two', 27, 32], ['completely', 33, 45]]"
wCNyuLdwUxI,240.166,242.086,wCNyuLdwUxI_240.166000-242.086000/00000,the show is now over and im,"[['the', 0, 3], ['show', 4, 11], ['is', 14, 16], ['now', 17, 21], ['over', 26, 31], ['and', 41, 44], ['im', 44, 48]]"
U-LNCVepSVs,266.696967,268.456967,U-LNCVepSVs_266.696967-268.456967/00000,and im going to add some water,"[['and', 0, 5], ['im', 9, 11], ['going', 12, 16], ['to', 16, 17], ['add', 21, 25], ['some', 27, 32], ['water', 33, 44]]"
xBtZWc35yH0,30.473,32.473,xBtZWc35yH0_30.473000-32.473000/00000,my size medium and if youre wondering,"[['my', 0, 4], ['size', 6, 15], ['medium', 17, 25], ['and', 33, 35], ['if', 36, 37], ['youre', 38, 42], ['wondering', 43, 50]]"
KJi1iEZ5f-w,197.48,199.16,KJi1iEZ5f-w_197.480000-199.160000/00000,dont sell your fucking house,"[['dont', 0, 5], ['sell', 10, 17], ['your', 18, 21], ['fucking', 23, 32], ['house', 33, 42]]"
Ut530Gr-wpA,101.652367,103.612367,Ut530Gr-wpA_101.652367-103.612367/00000,struck me by surprise was,"[['struck', 0, 6], ['me', 7, 9], ['by', 11, 14], ['surprise', 15, 29], ['was', 45, 49]]"
D-LJZk6McnA,146.92,148.76,D-LJZk6McnA_146.920000-148.760000/00000,i do a lot of 40k,"[['i', 0, 3], ['do', 4, 7], ['a', 8, 9], ['lot', 10, 15], ['of', 15, 24], ['40k', 41, 46]]"
3KfzgDU9i5Q,260.018,261.818,3KfzgDU9i5Q_260.018000-261.818000/00000,toothbrush and get all these little,"[['toothbrush', 0, 13], ['and', 14, 16], ['get', 17, 20], ['all', 32, 36], ['these', 36, 40], ['little', 40, 45]]"
NdI0bcPvH38,106.76,108.44,NdI0bcPvH38_106.760000-108.440000/00000,and joomla as you can see,"[['and', 0, 3], ['joomla', 4, 14], ['as', 26, 28], ['you', 29, 31], ['can', 32, 35], ['see', 36, 42]]"
wBv2h3doyFU,17.4,19.36,wBv2h3doyFU_17.400000-19.360000/00001,helped guide me to the practice,"[['helped', 0, 6], ['guide', 8, 14], ['me', 15, 20], ['to', 25, 32], ['the', 37, 39], ['practice', 40, 49]]"
Q8Wbz5ep0yM,262.421,264.421,Q8Wbz5ep0yM_262.421000-264.421000/00000,on my website ebay with,"[['on', 0, 2], ['my', 3, 6], ['website', 7, 20], ['ebay', 24, 34], ['with', 45, 50]]"
ULfHmIWVrYE,127.54,129.3,ULfHmIWVrYE_127.540000-129.300000/00000,sure your hair is clean and,"[['sure', 0, 10], ['your', 10, 20], ['hair', 20, 22], ['is', 25, 27], ['clean', 31, 39], ['and', 41, 44]]"
pKZ2u0_5dYQ,290.663467,292.423467,pKZ2u0_5dYQ_290.663467-292.423467/00000,you published your first book,"[['you', 0, 5], ['published', 7, 18], ['your', 21, 27], ['first', 30, 37], ['book', 39, 44]]"
KJi1iEZ5f-w,2.56,4.48,KJi1iEZ5f-w_2.560000-4.480000/00000,i didnt want to do,"[['i', 0, 2], ['didnt', 5, 12], ['want', 17, 23], ['to', 41, 43], ['do', 44, 48]]"
n3ePK86Bo1w,232.006667,233.966667,n3ePK86Bo1w_232.006667-233.966667/00000,even on standing desks even when im,"[['even', 0, 5], ['on', 6, 9], ['standing', 11, 20], ['desks', 22, 28], ['even', 37, 41], ['when', 42, 45], ['im', 47, 49]]"
6VSrlVTPdIY,258.387233,260.107233,6VSrlVTPdIY_258.387233-260.107233/00001,go take your dog on longs,"[['go', 0, 3], ['take', 5, 9], ['your', 10, 16], ['dog', 22, 30], ['on', 31, 34], ['longs', 36, 43]]"
RR0LGxliiv4,237.08,238.88,RR0LGxliiv4_237.080000-238.880000/00000,would you answer people who dont,"[['would', 0, 3], ['you', 4, 6], ['answer', 7, 13], ['people', 14, 24], ['who', 30, 35], ['dont', 39, 45]]"
2IRK-AUYToI,195.986667,197.946667,2IRK-AUYToI_195.986667-197.946667/00000,you thats supposed to be invisible,"[['you', 0, 4], ['thats', 15, 20], ['supposed', 21, 30], ['to', 31, 32], ['be', 33, 36], ['invisible', 37, 49]]"
9Mdqs_Nn1Ic,258.043733,260.003733,9Mdqs_Nn1Ic_258.043733-260.003733/00000,what i worked for you know my,"[['what', 0, 5], ['i', 11, 14], ['worked', 16, 24], ['for', 26, 34], ['you', 34, 36], ['know', 42, 45], ['my', 46, 49]]"
Sz51cWkPjEk,231.953744,233.873744,Sz51cWkPjEk_231.953744-233.873744/00001,to take some walnuts these are nice,"[['to', 0, 1], ['take', 2, 5], ['some', 5, 9], ['walnuts', 10, 21], ['these', 25, 31], ['are', 37, 40], ['nice', 43, 48]]"
IOF-hp9gqao,49.7696,51.3696,IOF-hp9gqao_49.769600-51.369600/00000,the box is very protected,"[['the', 0, 2], ['box', 3, 9], ['is', 11, 22], ['very', 23, 28], ['protected', 29, 40]]"
U-LNCVepSVs,171.957733,173.717733,U-LNCVepSVs_171.957733-173.717733/00000,i fill up about a quarter,"[['i', 0, 3], ['fill', 5, 11], ['up', 14, 16], ['about', 18, 27], ['a', 27, 28], ['quarter', 34, 44]]"
onwnu5KxdA0,278.906667,280.866667,onwnu5KxdA0_278.906667-280.866667/00000,to increase it you put it on the same,"[['to', 0, 1], ['increase', 4, 16], ['it', 17, 18], ['you', 29, 32], ['put', 32, 34], ['it', 35, 36], ['on', 37, 38], ['the', 39, 42], ['same', 43, 49]]"
j_hOBoFtBGI,164.5033,166.5033,j_hOBoFtBGI_164.503300-166.503300/00000,this if you look at the board,"[['this', 0, 5], ['if', 22, 32], ['you', 33, 36], ['look', 36, 39], ['at', 40, 41], ['the', 41, 43], ['board', 44, 50]]"
hQrbzmAm5lY,220.8,222.48,hQrbzmAm5lY_220.800000-222.480000/00000,do things like this during this,"[['do', 0, 5], ['things', 14, 20], ['like', 21, 25], ['this', 26, 30], ['during', 31, 38], ['this', 38, 42]]"
d-FYJ_jT3UA,271.2,273.04,d-FYJ_jT3UA_271.200000-273.040000/00000,basically i have two systems,"[['basically', 0, 12], ['i', 16, 18], ['have', 19, 23], ['two', 27, 33], ['systems', 35, 46]]"
P-909RJ2gxY,87.113,89.073,P-909RJ2gxY_87.113000-89.073000/00000,it comes with this little,"[['it', 0, 2], ['comes', 3, 11], ['with', 35, 39], ['this', 40, 43], ['little', 44, 49]]"
oNV0SJoxrQY,241.081333,242.681333,oNV0SJoxrQY_241.081333-242.681333/00000,do this is called conversion,"[['do', 0, 4], ['this', 5, 10], ['is', 13, 15], ['called', 17, 23], ['conversion', 25, 40]]"
yHHzpZVoHS4,6.24,8.0,yHHzpZVoHS4_6.240000-8.000000/00000,who is the messenger that,"[['who', 0, 7], ['is', 11, 13], ['the', 15, 18], ['messenger', 21, 37], ['that', 40, 44]]"
UOM5eY5hG-Q,276.526667,278.206667,UOM5eY5hG-Q_276.526667-278.206667/00000,made just through tiny little,"[['made', 0, 5], ['just', 7, 12], ['through', 13, 20], ['tiny', 22, 32], ['little', 33, 42]]"
-1P3_xSt85A,261.314,263.034,-1P3_xSt85A_261.314000-263.034000/00000,had asked me to photograph,"[['had', 0, 6], ['asked', 18, 23], ['me', 24, 26], ['to', 27, 29], ['photograph', 30, 43]]"
lIUtMgb6KqE,100.266833,102.106833,lIUtMgb6KqE_100.266833-102.106833/00000,there are many symptoms that come along,"[['there', 0, 3], ['are', 3, 5], ['many', 5, 9], ['symptoms', 10, 21], ['that', 22, 30], ['come', 35, 39], ['along', 40, 46]]"
gq1f59eSTYI,243.44,245.08,gq1f59eSTYI_243.440000-245.080000/00000,main screen on your app,"[['main', 0, 6], ['screen', 8, 17], ['on', 21, 23], ['your', 24, 30], ['app', 37, 41]]"
SiASSxzILEM,171.79,173.71,SiASSxzILEM_171.790000-173.710000/00000,little thing can put out,"[['little', 0, 6], ['thing', 7, 14], ['can', 31, 35], ['put', 36, 41], ['out', 45, 48]]"
lMefDxDryAw,146.519,148.439,lMefDxDryAw_146.519000-148.439000/00000,you might guess it would cause iggy,"[['you', 0, 3], ['might', 4, 9], ['guess', 11, 17], ['it', 23, 24], ['would', 26, 30], ['cause', 32, 39], ['iggy', 42, 48]]"
ndDHRY4pTqo,133.906867,135.906867,ndDHRY4pTqo_133.906867-135.906867/00001,surround the text in one way,"[['surround', 0, 13], ['the', 15, 17], ['text', 18, 27], ['in', 40, 42], ['one', 44, 46], ['way', 47, 50]]"
XjWgy-4Ddl4,147.866667,149.866667,XjWgy-4Ddl4_147.866667-149.866667/00000,with which the moon shines on the earth,"[['with', 0, 4], ['which', 5, 10], ['the', 12, 14], ['moon', 16, 24], ['shines', 27, 36], ['on', 38, 40], ['the', 41, 44], ['earth', 46, 50]]"
